review_id,rating,num_sentences,first_sent_score,last_sent_score,neg_trigger_words,pos_resolution_words,primary_driver_object,has_pilot,has_scenery,has_flight,has_value,first_sentence,last_sentence
13256,5,7,-0.3612,0.3071,initial_fear/anxiety,great,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"Do to adverse weather conditions, our tour was downgraded from the 45 min tour t",Its an experience you will never forget!!
13313,1,25,-0.6115,0.872,"hard, upset, sorry, rudely","dream, great, surprised",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,Maverick Helicopter is run by very dishonest uncaring management.,"I wish every reader, a great journey and safe trip to the Grand Canyon, but do y"
13334,5,3,-0.2755,0.8625,initial_fear/anxiety,best,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,I cannot recommend Maverick Helicopter tours enough.,Easily the best way to see the Grand Canyon and understand the sheer scale of it
13436,5,8,-0.7366,0.8126,initial_fear/anxiety,"best, satisfied, comfortable",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"We have nothing but good things to say about this company,  from the very first ",My husband who flies for a major airline grilled them extensively on their safet
13523,5,7,-0.2732,0.2263,nervous,"excellent, worth, breathtaking",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,I had never been in a helicopter before and was nervous about taking a 45 minute,This trip was worth every penny.
13577,1,8,-0.1531,0.2617,initial_fear/anxiety,"happy, interested, hopes",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,True,Was very much looking forward to the giddy heights & adrenalin rush of the sceni,"If you are flexible with your times you should be ok, but don't bank on it."
13658,5,5,-0.204,0.3591,nervous,"worth, friendly",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,This was my first helicopter ride and I was a little nervous.,It was definitely worth the money and I can't recommend it highly enough.
13692,4,5,-0.7707,0.636,"ill, scary, nervous, nerves, terrified","worth, better, amazing, best, great",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,False,True,I so nervous booking this trip as I am terrified of heights so booked and paid m,For the time we had (less than a day) it was a great way to see it but if you ha
13700,3,9,-0.2247,0.5378,initial_fear/anxiety,"good, better, amazing, scenic",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,Booked the Grand Canyon Discovery Tour and very unimpressed with how short the f,So much better!
13715,5,3,-0.2263,0.2354,initial_fear/anxiety,great,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,False,My wife and I took this tour earlier today and there just aren't enough words to,"If your not sure who to book with with maverick, an easy 5 star review"
13763,5,5,-0.2732,0.6884,nervous,"humorous, worth, amazing, breathtaking",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,I had never been in a helicopter before and was a bit nervous.,Amazing!!!
13836,3,4,-0.4767,0.8519,disappointed,"better, fascinating",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,True,I was disappointed in the time we spent over the canyon itself.,I have had better experiences in helicopters over other fascinating land forms m
13859,5,6,-0.3578,0.417,initial_fear/anxiety,"worth, nice, friendly",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,Breathtaking experience with no complaints!!,Totally worth the money!!
13952,5,7,-0.25,0.1867,initial_fear/anxiety,thrill,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"I was a bit hesitant to do this, because I have never been in a helicopter.",Not a cheap thrill but we and our 2 children will never forget it!
13962,2,3,-0.25,0.4404,initial_fear/anxiety,better,6. Other General Tourism Appraisals (其他综合观光体验),False,False,False,False,They cancelled our trip due to wind.,"If you're looking to actually fly, you're probably better off going with Papillo"
14005,5,9,-0.4939,0.3612,bad,"great, perfectly",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,Our original booking with Sun Dance was semi cancelled due to bad weather or som,I recommend MAVERICK HELICOPTER tours very highly.
14081,5,2,-0.128,0.7184,initial_fear/anxiety,"helpful, friendly",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,True,had to cancel because of weather but was rescheduled for the next day.,Everyone was helpful and friendly and professional
14105,4,4,-0.3089,0.7579,initial_fear/anxiety,"impressed, confident, friendly",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,False,"I'm an airplane nut, and let the young man know that he could take us in some sp",Caden was friendly and knowelegable and we enjoyed our experience greatly.
14189,5,8,-0.4019,0.8832,initial_fear/anxiety,"loved, great, confident, good",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We arrived very early and because of a customers' error in booking the Biplane w,"Confident that we were in good hands, we loved everything about it!"
14195,5,2,-0.2748,0.6597,initial_fear/anxiety,awesome,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,False,Highly recommend the private Cessna 182 tour.,Ray is an awesome pilot and showed us everything you could want to see.
14365,5,5,-0.2755,0.802,initial_fear/anxiety,"helpful, friendly, amazing, excellent, great",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,I cannot recommend Air Ventures highly enough.,"It's such a great way to experience Kauai and see all the amazing landscapes, we"
14376,5,9,-0.0772,0.8176,initial_fear/anxiety,"special, good, impressive, thoughtful, best",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We arrived on Kauai for a rainy week.,Thanks for being to thoughtful and dedicated .
14454,5,3,-0.1007,0.3367,initial_fear/anxiety,nicest,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,False,We choose the private tour in the Cessna 182 and it was Amazing!,Highly recommended!
14561,5,2,-0.6239,0.816,"bad, sad",final_awe/joy,4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,True,I had scheduled this flight on the very last minute before my flight to the othe,I was really sad when I found out that Na PalI coast was closed and I couldn't h
14577,5,6,-0.5994,0.93,initial_fear/anxiety,"best, great",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,We flew with Harry in the 182.,"Kevin, Kacee and harry took great care to see our adventure was the best part of"
14614,4,2,-0.2658,0.7579,unfortunately,great,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,True,"Excellent, Unfortunately the weather was not the best.",Still value for money.The pilot was very informative and did a great job.
14737,5,9,-0.4585,0.7163,initial_fear/anxiety,"loved, great, better",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,"I have flown for business for decades, but never had the opportunity to ride in ",Great job Air Ventures!!!
14928,5,6,-0.2173,0.5106,initial_fear/anxiety,great,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,I was not sure if a slow airplane ride would give us the same views as a helicop,We enjoyed it and would do it again next time we are in Kauai.
14958,5,4,-0.4168,0.9214,initial_fear/anxiety,"best, impressed",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,Took an hour flight with Air Ventures and could not be happier with the experien,"Pretty much the best way to see the island from what I observed, I highly recomm"
15139,5,4,-0.1548,0.474,sick,"comforting, fantastic",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,We decided on a small plane over a helicopter as it was more easily tolerated by,Highly recommend this!
15142,5,7,-0.2481,0.4199,initial_fear/anxiety,"awesome, adventurous, love, honest",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,"Seriously, this is the way to go people!","(If you like rollercoasters, which I heart, ask your pilot to do some moves!) #w"
15237,5,3,-0.4023,0.6361,initial_fear/anxiety,"good, friendly, efficient",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,"In every way, my wife and I could not have enjoyed more our flight with Air Vent",We would certainly highly recommend this experience for anybody visiting Kauai a
15257,5,5,-0.5838,0.5399,scary,"good, superb, friendly",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,We thought the bi-plane tour might be kind of scary!,Thanks again Airventures!!
15266,5,6,-0.682,0.4561,"terrified, fears",worth,2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,True,"I was absolutely terrified of going in a vintage bi-plane, but Kevin and the own","I'd absolutely recommend to anyone who's hesitant to give it a try, it's worth i"
15267,5,3,-0.1779,0.3724,initial_fear/anxiety,lovely,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,False,We were contacted by the staff promptly 24 hours before our scheduled tour that ,You will not be disappointed with this tour operator.
15402,5,9,-0.3404,0.4019,initial_fear/anxiety,"best, amazing, lovely",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,I can not recommend air ventures Hawaii highly enough!,The Na Pali coast and Waimea canyon are definitely something you need to see fro
15420,5,6,-0.5994,0.6369,initial_fear/anxiety,"better, love",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,Flew in the Cessna 182 with pilot Eric for my wife's birthday.,Love this island anew...
15423,5,12,-0.7351,0.6249,"terrified, fear","great, nice",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,My wife is terrified of heights and said no way to a helicopter.,Great job Air Ventures.
15435,5,3,-0.25,0.6249,initial_fear/anxiety,great,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,True,They accommodated us when their competition had to cancel due to weather and wer,Great pilot
15473,5,4,-0.6679,0.6249,initial_fear/anxiety,"great, stunning",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,True,We booked with Air Ventures after getting canceled at Wings over Kauai due to eq,Great way to get an overview of the Island for land based trips and see addition
15477,5,9,-0.5499,0.9285,initial_fear/anxiety,"beautiful, stunning, amazing, fantastic, great",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We originally booked with 'Wings over Kauai' but EU had a technical problem with,"Overall fantastic, thanks to Kevin and Jill for a great trip, would highly recom"
15507,5,8,-0.25,0.4201,initial_fear/anxiety,"great, amazing, friendly",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,After our reservation with another private air plane service was cancelled an ho,Would highly recommend
15510,5,7,-0.2755,0.4939,initial_fear/anxiety,"great, cared",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,We took the Bi-Plane tour on May 24 and could not recommend it more.,Fly with them anytime and enjoy the experience.
15593,5,5,-0.3017,0.5067,initial_fear/anxiety,final_awe/joy,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,"The weather was ""off and on rain"" - so we weren't sure how it would turn out.",It is a highlight of our vacation!!!
15611,5,7,-0.4215,0.4588,"fears, regret","great, comfortable, worth",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,The only thing we regret about taking this tour is not taking this tour on our f,It is well worth the $20 surcharge.
15630,5,4,-0.4341,0.7017,initial_fear/anxiety,"gorgeous, beautiful",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"Our bi-plane tour with Harry, our pilot, was nothing less than amazing.","We have thoroughly enjoyed our time in Kauai, but this trip was absolutely the h"
15745,5,6,-0.296,0.9245,initial_fear/anxiety,great,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,Flew with them during a port stop on a Carnival cruise.,We would recommend this flight to anyone as a great way to really appreciate the
15764,5,7,-0.5106,0.2944,sick,"loved, great, worth",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,I was the one that got sick today.,Unforgettable experience really worth it.
15860,5,5,-0.3818,0.8555,initial_fear/anxiety,"best, magnificent",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,This was a first fight for me.,Would recommend Air Adventures to anyone if you want to see the best of Kauai.
15884,4,4,-0.4432,0.5983,hard,worth,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,We signed up for the flight and luau combo and couldn't be more pleased with our,Overall definitely worth it!
15896,5,3,-0.3595,0.5231,"terrified, fears, bad",gorgeous,2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,False,False,"I am terrified of little planes, but I faced my fears and I was glad I did!",I would totally recommend this to anyone!!
15911,5,8,-0.296,0.4201,initial_fear/anxiety,"great, awesome",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,"My wife, son and I were visiting from NZ and decided to take this flight after d",We would highly recommend Air Ventures Hawaii to others..
15946,5,5,-0.6597,0.8176,initial_fear/anxiety,"excellent, wonderful, breathtaking",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,We had a mixed experience with our Air Ventures flight around Kauai - Our flight,I would definitely recommend Air Ventures for their professional and courteous s
15967,4,4,-0.0534,0.4199,initial_fear/anxiety,nice,2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,"We flu along the coast line and then above the island, We could see the wilderne",Thank you Air Ventures Hawaii!
16006,5,5,-0.5423,0.6114,bad,"loved, perfect, fantastic",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,Our group had bad weather (flash flood warning) the day we were supposed to do t,It was perfect!
16008,5,3,-0.3028,0.4576,initial_fear/anxiety,beautiful,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,The day of our flying tour the weather was not great so the pilot recommended we,Very little waiting around which I really appreciate.
16017,5,5,-0.17,0.4201,initial_fear/anxiety,humorous,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"I am not in love with flying and I've never been in a small plane, so I was more",I highly recommend this tour.
16031,5,8,-0.1036,0.4955,"nervous, fear","great, worthwhile",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,"At first my wife was a little nervous about taking an open cockpit flight, but o","No it's not the cheapest thing you can do, but Kevin made it more than worthwhil"
16071,5,10,-0.3404,0.3724,poor,"great, breathtaking",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,Cannot recommend this tour enough!,Air Ventures Hawaii staff won't do you wrong.
16103,5,8,-0.2263,0.8977,initial_fear/anxiety,"special, complimentary, amazing, cool",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,We were undecided as to a fixed wing flight or a helicopter air tour over kaua'i,Thank you Air Adventures for the amazing memories & the complimentary picture of
16115,5,4,-0.5859,0.5413,bad,"amazed, awe",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,It was a cloudy and rainy day and I was in a bad mood.,"I was so amazed by the canyons and we even saw Mount Waialeale, since we were ab"
16274,5,8,-0.3875,0.7874,scary,"awesome, beautiful, entertained",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"I am not exactly the adventurous type, so flying over a canyon in a small plane ","It was an absolutely awesome experience, you will not be disappointed."
16324,5,4,-0.4939,0.6361,fearful,"beautiful, amazing",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,"Despite all raves and urgings, two of us were fearful of a small plane experienc",This will be one of the most beautiful memories of our entire trip.
16425,5,5,-0.4168,0.6189,initial_fear/anxiety,"pleasant, beautiful, wonderful",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,On my trip to kauai my wife and I booked the air sea package and couldn't have b,I recommend this adventure if you visit this beautiful island but warn if you ge
16426,5,8,-0.0761,0.4614,nervous,"perfect, enjoyable",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"I have to admit, I was a little nervous to board a small airplane and tour the i","(if you are prone to motion sickness, I would recommend taking something before "
16441,5,8,-0.2732,0.7959,nervous,"great, happy, fabulous, wonderful",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"Having never been on a small plane before, I was, to say the least, a bit nervou",Cheers and happy flying!
16442,5,7,-0.25,0.34,initial_fear/anxiety,"worth, entertaining",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,True,The weather was iffy and our trip was cancelled 3 times before we actually got t,A highlight of our trip.
16473,5,5,-0.4168,0.9078,initial_fear/anxiety,"best, great",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,"After reviewing many tour companies, we decided to go with Air Ventures and coul","I would absolutely recommend Air Ventures, as they are the best priced air tour "
16575,5,8,-0.0516,0.6696,discouraged,"comfortable, nice, better",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,"My husband and I were on our honeymoon and like many other reviewers have said, ","If you're considering a cheaper alternative to a helicopter ride in Kauai, I wou"
16576,5,16,-0.5499,0.8016,discouraged,"beautiful, honestly, comfortable, excellent, great, comfort",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,On our recent trip to Kauai I really wanted to take an aerial tour of the island,It is honestly the most beautiful sight I have ever seen.
16597,5,4,-0.6871,0.6249,initial_fear/anxiety,great,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,This island has so much to see but a land tour would not do it justice as time w,Each person will get a great view of all on offer with pilot commentry.A DVD of 
16602,5,4,-0.1655,0.5093,skeptical,"fun, worth, scenic",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,True,We were a bit skeptical that this excursion would live up to our expectations bu,Well worth our time and money!
16668,5,5,-0.5423,0.5413,bad,exciting,6. Other General Tourism Appraisals (其他综合观光体验),False,False,False,False,Check for bad weather before leaving for the airport.,It was very exciting to be able to see the hanging valleys and crater up close.
16692,5,8,-0.8118,0.5826,scared,"special, thrilled, impressed, great, happy",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,I was scared to death to fly - especially in a little plane!!,Go People Go - You Will Be Thrilled!!!
16797,5,15,-0.3491,0.7251,initial_fear/anxiety,"loved, great, adventurous, friendly",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,I wanted to take an air tour of Kauai but wasn't sure if I wanted a helicopter o,If you are looking for a flight a bit more adventurous than the usual airplane/h
16815,4,4,-0.1027,0.3612,hard,"fun, great, good",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,Cons: Hard to hear the pilot.,Overall recommend.
16875,5,7,-0.1779,0.7777,initial_fear/anxiety,"fun, friendly",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,Oh my gosh this was seriously breath taking.,The pilot was friendly and fun!
16899,5,17,-0.6808,0.6249,fear,"fun, beautiful, exciting, great",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,I have always had a fear of small planes and avoided them at all costs.,And this company was great all around.
16905,5,6,-0.1531,0.7906,hard,"excellent, helpful, friendly",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,Don’t miss the glacier landing.,"Everyone on their team was friendly, helpful and created a once in a lifetime ex"
16999,5,6,-0.3742,0.6479,wrong,"good, helpful, nice, lovely",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,We recently went on the this tour and our gps for Uber sent us completely in the,Really so so helpful
17040,5,5,-0.521,0.5095,initial_fear/anxiety,breathtaking,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,Words can't express how amazing this trip was!,"From  start to finish it was incredible- the  views on the plane , the atmospher"
17134,5,6,-0.6124,0.9808,"terrified, nervous, scared","worth, hope, loved, nice, comfortable, better, relaxed, love",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,"I am 24 years old, have been flying my whole life (commercial planes), and I am ","When you get up there, there is so many things to look at, that you simply get c"
17135,5,11,-0.2755,0.2382,initial_fear/anxiety,"great, fun",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,We took this tour on a recent trip to Miami and I can't recommend them highly en,"Dodging the pot holes adds to the fun, but if you go right to the end you will f"
17190,5,6,-0.3716,0.6801,bad,"beautiful, surreal, nice, comfortable, relaxed",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,This was without a doubt the best flight I have ever taken!,Tony was a genuinely nice person and I would highly recommend his services to an
17215,5,6,-0.2755,0.5563,initial_fear/anxiety,final_awe/joy,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,There's nothing like seeing Miami waters and skyline from the air.,Thoroughly enjoyed the ride.
17229,5,9,-0.0644,0.6705,initial_fear/anxiety,"cool, helpful, fabulous, friendly, great",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,I initially thought a helicopter flight would be a great way to see the city and,The take off and landing is pretty cool too.
17245,5,5,-0.5096,0.7959,initial_fear/anxiety,best,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"I took my son, who is 8 years old, on an afternoon tour of Miami with Miami Seap","I have lived in the area for over 30 years, been in sailboats around Key Biscayn"
17263,5,9,-0.7579,0.802,initial_fear/anxiety,"best, awesome, honestly, appreciation",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,Miami - I've been a resident all my life and had forgotten what the hell I was d,I can honestly say it was one of the best things I have ever done in Miami.
17273,5,6,-0.3612,0.5994,terrified,"best, loved",4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,False,"I am terrified of flying, but not this time.",We loved everything about it and we will be going back next time we go to Miami 
17301,5,3,-0.3384,0.2263,nervous,"funny, worth",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,I was really nervous at the beginning it was my first seaplane ride and let me s,It was definitly worth every doller.
17316,5,2,-0.4019,0.8004,disappoint,"pleasurable, friendly",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,False,2nd trip and as 1st it didn’t disappoint.,"Very professional & friendly company, which made for a very pleasurable experien"
17427,5,4,-0.296,0.4767,initial_fear/anxiety,final_awe/joy,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,False,False,I didn’t realize what I was missing until I took my  seaplane trip.,We look forward to recommending this to all my friends and family
17443,5,3,-0.296,0.5562,initial_fear/anxiety,final_awe/joy,4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,False,"After all these years of living in Marin, I can’t believe what we’ve been missin",We enjoyed every minute of the flight and can’t wait to do it again!
17577,5,6,-0.3599,0.5994,initial_fear/anxiety,"loved, honest",4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,True,Our seaplane flight was unbelievable - and the weather wasn't even that great (c,We did the NorCal tour which I loved as you fly over Point Reyes National Park a
17778,5,3,-0.3412,0.8591,initial_fear/anxiety,impressed,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,It could not have been better.,"Thank you soooooo much...My wife, my 30 year old grandson & I were super impress"
17854,5,11,-0.1531,0.4754,worried,"amazing, nice",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,In a moment of madness I booked the Seaplane adventure.,Also the taxi driver was really nice and chatty
17859,5,2,-0.4753,0.555,regret,worth,5. Experience Worth & Value Recovery (超值体验补救),False,False,False,True,Only regret is we didn’t do the 1 hour long trip!,"It’s well worth the time and money to see San Francisco, Golden Gate Bridge, Alc"
17882,5,3,-0.1779,0.6696,initial_fear/anxiety,"brilliant, fantastic",2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,True,False,My husband is a bit of a plane geek if truth be told so when we discovered this ,We would definitely recommend it!
17938,5,3,-0.7469,0.5562,initial_fear/anxiety,"perfect, fantastic",4. Flight Ride & Aircraft Smoothness (飞行平稳与安全保障),False,False,True,False,"We were a little late, but it was no problem.",We enjoyed it greatly!
17955,5,8,-0.3241,0.7845,initial_fear/anxiety,"fun, nice, great",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,There is nothing quite like taking off and landing on water.,"The plane was nice, the pilot very knowledgeable and gave a great tour."
17984,5,11,-0.4939,0.7778,"mad, regret","excellent, kind, nice, interesting",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,I have been to San Francisco over a dozen times and I'm mad at myself for not do,It’s a really nice town and there are many excellent places to eat.
17988,5,5,-0.4019,0.34,initial_fear/anxiety,"best, great, awesome, scenic",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,I booked the tour through Viator and come to find out that there was a problem.,It was the highlight of our trip.
18064,5,14,-0.2263,0.4939,initial_fear/anxiety,"special, great, better",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,Let's forget the weather which was typical SF in summer.,"One side-note : because scheduling can be impacted by external factors, make sur"
18089,3,4,-0.2584,0.309,initial_fear/anxiety,final_awe/joy,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,Despite assurances that the trip went over the ball park we were told in flight ,The rest of the tour was OK but the pilot didn't really know all the facts and w
18113,5,5,-0.357,0.4574,initial_fear/anxiety,"comfortable, amazing",3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,Nothing like the feeling of floating above Northern Cal.,Treat yourself and rise above the traffic!
18151,5,3,-0.3595,0.4215,initial_fear/anxiety,final_awe/joy,2. Aerial Scenery Visual Peak (高空视觉景观震撼),False,True,False,False,See parts of Canyonlands that there is no other way to see!,See the main attractions at Arches from a bird's eye view.
18263,5,4,-0.0572,0.7773,initial_fear/anxiety,excellent,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,It was unbearably hot the day we visited Moab (112) and we decided we didn't wan,"We really enjoyed our flight, thanks Jackson!"
18318,5,4,-0.5106,0.4926,sick,"good, entertaining",6. Other General Tourism Appraisals (其他综合观光体验),False,False,False,False,"It was a lot of fun, but I started to feel a bit motion sick towards the end.",Good activity!
18332,3,4,-0.3559,0.4404,initial_fear/anxiety,better,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,False,Pilot had a flight to do and was not very interested in us as a costumer.,A much better experience.
18338,1,6,-0.7096,0.7506,initial_fear/anxiety,better,3. Pilot Professional Reassurance (飞行员专业解说/心理抚慰),True,False,True,True,"15 minute late start, pilot was rude and windows were dirty.","Take a day raft trip down the Colorado, save yourself some money and you will en"
18528,5,6,-0.2263,0.4215,nervous,"great, nice",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,False,"If you're at all nervous about flying in small aircraft, my advice would be to j","Redtail was full of nice people, and made the whole experience memorable from st"
18546,5,10,-0.1027,0.4201,initial_fear/anxiety,"comfortable, worth, calm, wonderful",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,"When we decided to visit this area, and after reviewing park maps- we chose to p",Highly recommend this way of seeing the Canyon lands.
18549,5,5,-0.491,0.5562,initial_fear/anxiety,great,1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,False,False,"This was the most special part of our trip to Canyonlands, Arches,and Dead Horse","Though we drove and hiked to many sights...this, by far, was tops!"
18693,5,7,-0.0516,0.8486,initial_fear/anxiety,"worth, comfortable",1. Dual Scenery & Pilot Co-Reassurance (高空美景+飞行员共同拯救),True,True,True,True,Although I originally scheduled flight got cancelled due to weather Maverick res,"Very safe, very comfortable and worth every penny to see something in a few minu"
